province,year,month,lst_day_c
Kandahar,2017,11,30.41190425626232
Kapisa,2017,11,15.571225225393974
Kunar,2017,11,14.701112171953014
Kunduz,2017,11,23.10399362106538
Laghman,2017,11,17.108295102961165
Logar,2017,11,16.53226248515409
Nangarhar,2017,11,18.727314389846278
Nimroz,2017,11,32.210120486308845
Nuristan,2017,11,4.44420578815289
Paktya,2017,11,16.992031864278037
Samangan,2017,11,17.390882407576793
Sar-e-Pul,2017,11,15.291870663666417
Takhar,2017,11,15.613059324835968
Wardak,2017,11,12.780404674420671
Zabul,2017,11,23.70761263775875
Khost,2017,12,13.823595602849688
Paktika,2017,12,14.718994237921805
Daykundi,2017,12,8.047388140099022
Panjsher,2017,12,-7.691693717612261
Parwan,2017,12,3.632205963001077
Uruzgan,2017,12,11.448943406893044
Badakhshan,2017,12,-9.140517722999121
Badghis,2017,12,12.603061305976183
Baghlan,2017,12,3.814075357167768
Balkh,2017,12,12.80192552642553
Bamyan,2017,12,-0.8681637755747692
Farah,2017,12,19.676711796186375
Faryab,2017,12,11.58769996995924
Ghazni,2017,12,6.625782911405907
Ghor,2017,12,7.0334350293440755
Hilmand,2017,12,21.582596769467322
Hirat,2017,12,15.879834905214839
Jawzjan,2017,12,13.979832723606677
Kabul,2017,12,8.46846395479776
Kandahar,2017,12,21.413401131970343
Kapisa,2017,12,6.254618448076815
Kunar,2017,12,7.271169639302007
Kunduz,2017,12,11.68099906413292
Laghman,2017,12,8.703699849071919
Logar,2017,12,7.7533801485909475
Nangarhar,2017,12,12.13834213665614
Nimroz,2017,12,23.213554688443743
Nuristan,2017,12,-6.934624618807557
Paktya,2017,12,8.982997722834709
Samangan,2017,12,7.037738707367597
Sar-e-Pul,2017,12,5.323337289411578
Takhar,2017,12,3.05852917847528
Wardak,2017,12,4.215319868012636
Zabul,2017,12,15.300695675027365
Khost,2018,1,14.717420368428483
Paktika,2018,1,15.692155353041896
Daykundi,2018,1,7.990228679167179
Panjsher,2018,1,-6.4108261906043
Parwan,2018,1,5.290614180662522
Uruzgan,2018,1,11.708343872865104
Badakhshan,2018,1,-9.338421804812699
Badghis,2018,1,13.90772750141122
Baghlan,2018,1,4.854977766280574
Balkh,2018,1,13.428432143171547
Bamyan,2018,1,-0.17938050923027726
Farah,2018,1,19.474537723577285
Faryab,2018,1,12.087544525036913
Ghazni,2018,1,7.544706018875098
Ghor,2018,1,7.2310014359285475
Hilmand,2018,1,22.343736243188953
Hirat,2018,1,16.297418954968613
Jawzjan,2018,1,12.740502388674189
Kabul,2018,1,10.60086334736973
Kandahar,2018,1,21.94164189514073
Kapisa,2018,1,7.7371621786553435
Kunar,2018,1,8.13734907751959
Kunduz,2018,1,9.490666011647404
Laghman,2018,1,10.27783976829769
Logar,2018,1,9.873701050772256
Nangarhar,2018,1,13.169745190639283
Nimroz,2018,1,23.970394023263577
Nuristan,2018,1,-6.079829277470708
Paktya,2018,1,10.74908210870937
Samangan,2018,1,7.23967169586127
Sar-e-Pul,2018,1,5.863115389348171
Takhar,2018,1,3.651219362785679
Wardak,2018,1,5.011950513298164
Zabul,2018,1,15.86086789571951
Khost,2018,2,15.673256690454231
Paktika,2018,2,16.104765133611256
Daykundi,2018,2,7.646242270200661
Panjsher,2018,2,-6.425418991701454
Parwan,2018,2,3.3439779630133066
Uruzgan,2018,2,13.69513925969527
Badakhshan,2018,2,-7.072640058251832
Badghis,2018,2,13.092344021342488
Baghlan,2018,2,6.79946889429173
Balkh,2018,2,14.64684088820644
Bamyan,2018,2,-1.3521743505563204
Farah,2018,2,23.552520990287938
Faryab,2018,2,14.804350479139641
Ghazni,2018,2,6.347012666250727
Ghor,2018,2,3.9379736218283283
Hilmand,2018,2,27.58660612661264
Hirat,2018,2,18.41976064911483
Jawzjan,2018,2,20.126361117935446
Kabul,2018,2,11.146844147885432
Kandahar,2018,2,26.16774137055527
Kapisa,2018,2,9.026798579345183
Kunar,2018,2,8.736753503203268
Kunduz,2018,2,11.83594835396877
Laghman,2018,2,12.633505793673525
Logar,2018,2,9.758572081194464
Nangarhar,2018,2,15.548798051379165
Nimroz,2018,2,29.9990994973782
Nuristan,2018,2,-5.260124132113499
Paktya,2018,2,9.519765862750857
Samangan,2018,2,4.673936088087846
Sar-e-Pul,2018,2,3.8257719717430376
Takhar,2018,2,4.959743778183673
Wardak,2018,2,2.1194931416263185
Zabul,2018,2,16.172717958772346
Khost,2018,3,24.268723437090472
Paktika,2018,3,26.585537389613677
Daykundi,2018,3,17.281189267556503
Panjsher,2018,3,4.3188727855404805
Parwan,2018,3,16.015768420652385
Uruzgan,2018,3,22.508536766382395
Badakhshan,2018,3,3.3171114282401946
Badghis,2018,3,24.940017257938827
Baghlan,2018,3,18.707411134286488
Balkh,2018,3,28.178873103381044
Bamyan,2018,3,12.013852931951487
Farah,2018,3,33.9091585503367
Faryab,2018,3,26.88938061144145
Ghazni,2018,3,18.62021545437085
Ghor,2018,3,15.987736611316452
Hilmand,2018,3,38.24962317269238
Hirat,2018,3,27.844586714839984
Jawzjan,2018,3,30.159540567843774
Kabul,2018,3,21.795958959759343
Kandahar,2018,3,37.1083519103533
Kapisa,2018,3,19.719557267274567
Kunar,2018,3,18.078658880227238
Kunduz,2018,3,28.18937136794548
Laghman,2018,3,22.06397955742279
Logar,2018,3,20.458242173763345
Nangarhar,2018,3,25.13878530305041
Nimroz,2018,3,43.06566925222643
Nuristan,2018,3,4.239981701817313
Paktya,2018,3,20.687275030212138
Samangan,2018,3,20.57933493931188
Sar-e-Pul,2018,3,17.875561395133307
Takhar,2018,3,17.440209618556455
Wardak,2018,3,14.525548505058952
Zabul,2018,3,27.263043463334853
Khost,2018,4,28.587288355352882
Paktika,2018,4,32.04830597692135
Daykundi,2018,4,22.43257123342457
Panjsher,2018,4,8.827662657058244
Parwan,2018,4,20.82226178014872
Uruzgan,2018,4,26.69821611107022
Badakhshan,2018,4,8.584374509040316
Badghis,2018,4,30.547287137809967
Baghlan,2018,4,21.181876705233588
Balkh,2018,4,34.946198532048484
Bamyan,2018,4,17.93992981088494
Farah,2018,4,35.496786715994986
Faryab,2018,4,33.10012524978092
Ghazni,2018,4,24.773169041924785
Ghor,2018,4,22.66114473963689
Hilmand,2018,4,41.18251689895001
Hirat,2018,4,30.881351031102295
Jawzjan,2018,4,37.02255395093944
Kabul,2018,4,26.249961353873314
Kandahar,2018,4,40.495262895505334
Kapisa,2018,4,22.254713740263032
Kunar,2018,4,21.7659158993109
Kunduz,2018,4,33.65491904457261
Laghman,2018,4,25.258562749069053
Logar,2018,4,25.8266052186462
Nangarhar,2018,4,28.533020688503427
Nimroz,2018,4,42.83564839804975
Nuristan,2018,4,9.414907485556798
Paktya,2018,4,25.58769326196738
Samangan,2018,4,24.176663460593907
Sar-e-Pul,2018,4,23.5504812626791
Takhar,2018,4,20.624287111216617
Wardak,2018,4,21.45358714408645
Zabul,2018,4,30.682424777834143
Khost,2018,5,33.01805186149936
Paktika,2018,5,39.01126428868982
Daykundi,2018,5,28.31889472137214
Panjsher,2018,5,14.176910997112186
Parwan,2018,5,25.63341650873702
Uruzgan,2018,5,34.824320602927386
Badakhshan,2018,5,13.178894987789354
Badghis,2018,5,37.65529072774481
Baghlan,2018,5,25.215413396183983
Balkh,2018,5,41.239282004346585
Bamyan,2018,5,22.476007709892862
Farah,2018,5,43.15042699535713
Faryab,2018,5,40.6978056993428
Ghazni,2018,5,32.23585318712581
Ghor,2018,5,27.34557734362349
Hilmand,2018,5,46.57925193626887
Hirat,2018,5,38.42477116656507
Jawzjan,2018,5,44.914581939280176
Kabul,2018,5,32.24446462710478
Kandahar,2018,5,46.40907806679742
Kapisa,2018,5,28.632285530846737
Kunar,2018,5,27.048264311002573
Kunduz,2018,5,41.3472177024348
Laghman,2018,5,32.31413638891532
Logar,2018,5,31.900295879407086
Nangarhar,2018,5,35.16497273010064
Nimroz,2018,5,48.88897534905018
Nuristan,2018,5,13.940360138816846
Paktya,2018,5,31.229040667014534
Samangan,2018,5,28.168719341469764
Sar-e-Pul,2018,5,29.986388013791156
Takhar,2018,5,26.107524940647437
Wardak,2018,5,27.769723698714092
Zabul,2018,5,39.62303256545996
Khost,2018,6,39.24105794761033
Paktika,2018,6,45.928412657446906
Daykundi,2018,6,38.79461674248149
Panjsher,2018,6,23.951511529581804
Parwan,2018,6,34.72076254581689
Uruzgan,2018,6,42.639862921489126
Badakhshan,2018,6,22.66506528407932
Badghis,2018,6,45.24865646681298
Baghlan,2018,6,35.10774480678835
Balkh,2018,6,47.45270986564839
Bamyan,2018,6,34.154097363720474
Farah,2018,6,48.40698841233113
Faryab,2018,6,47.33271411725286
Ghazni,2018,6,41.038808173117516
Ghor,2018,6,38.62492115881625
Hilmand,2018,6,52.43902944538158
Hirat,2018,6,43.914649296130214
Jawzjan,2018,6,51.596287591474564
Kabul,2018,6,39.95087743676722
Kandahar,2018,6,53.117053002978984
Kapisa,2018,6,36.02430934239796
Kunar,2018,6,33.83679170673777
Kunduz,2018,6,47.76182529496449
Laghman,2018,6,39.08910834325839
Logar,2018,6,40.54642386896197
Nangarhar,2018,6,41.657236342345556
Nimroz,2018,6,53.792082674595086
Nuristan,2018,6,23.409613508394067
Paktya,2018,6,39.265458655757016
Samangan,2018,6,38.64194515286433
Sar-e-Pul,2018,6,39.39204063131173
Takhar,2018,6,34.42158054239958
Wardak,2018,6,36.88639599831635
Zabul,2018,6,47.45809297676417
Khost,2018,7,32.79458467589526
Paktika,2018,7,43.936899613919046
Daykundi,2018,7,40.729509760757246
Panjsher,2018,7,28.919330193522004
Parwan,2018,7,37.154856851401554
Uruzgan,2018,7,42.46563682006912
Badakhshan,2018,7,28.018771820961014
Badghis,2018,7,47.37392383857919
Baghlan,2018,7,38.598309648516675
Balkh,2018,7,49.94299848036396
Bamyan,2018,7,37.29955747607172
Farah,2018,7,49.14792459412829
Faryab,2018,7,49.75703774378947
Ghazni,2018,7,41.89360565071284
Ghor,2018,7,41.37534460100837
Hilmand,2018,7,50.835945666010495
Hirat,2018,7,44.61308938132655
Jawzjan,2018,7,53.43027827979808
Kabul,2018,7,40.539958686317554
Kandahar,2018,7,51.45739654451625
Kapisa,2018,7,36.64639568013302
Kunar,2018,7,29.503135138168023
Kunduz,2018,7,48.67562855547063
Laghman,2018,7,35.631700462165085
Logar,2018,7,41.15720758741151
Nangarhar,2018,7,38.01721092246759
Nimroz,2018,7,53.52560615851405
Nuristan,2018,7,25.584492214491593
Paktya,2018,7,38.06126164847359
Samangan,2018,7,42.55178383869656
Sar-e-Pul,2018,7,42.258887232191036
Takhar,2018,7,38.23992285988242
Wardak,2018,7,39.19257424745211
Zabul,2018,7,46.02437510871156
Khost,2018,8,32.2745765595563
Paktika,2018,8,42.326357909058444
Daykundi,2018,8,39.332855499384344
Panjsher,2018,8,28.700734810650477
Parwan,2018,8,35.66626732211834
Uruzgan,2018,8,40.55829081386255
Badakhshan,2018,8,27.741402305054514
Badghis,2018,8,43.098877743050664
Baghlan,2018,8,34.74754291581532
Balkh,2018,8,45.51623084795307
Bamyan,2018,8,35.212940159864175
Farah,2018,8,45.72690168775477
Faryab,2018,8,44.93485373518067
Ghazni,2018,8,40.78507241192542
Ghor,2018,8,39.825970893167266
