province,year,month,ndvi,evi
Wardak,2019,5,0.19828574419325481,0.13317415077521336
Zabul,2019,5,0.14022623154568378,0.10564513790294638
Khost,2019,6,0.2569474645899913,0.16380728801395764
Paktika,2019,6,0.14508705322760487,0.10337035857283207
Daykundi,2019,6,0.17741781080579694,0.12538399651973928
Panjsher,2019,6,0.16013479947951026,0.09645061634595492
Parwan,2019,6,0.21280036721899465,0.14061252973458338
Uruzgan,2019,6,0.15525845607398525,0.11859763468322476
Badakhshan,2019,6,0.16863648226103922,0.09742505174279995
Badghis,2019,6,0.21855308134453122,0.16481401534264878
Baghlan,2019,6,0.21922151198184373,0.1482300134619482
Balkh,2019,6,0.14339538004009858,0.11269198941987243
Bamyan,2019,6,0.20282193364732468,0.14588694723494866
Farah,2019,6,0.10758854570172341,0.08042973479928642
Faryab,2019,6,0.2069161495942337,0.1547620067230378
Ghazni,2019,6,0.1805228042511701,0.1377704424675798
Ghor,2019,6,0.19855002099404614,0.14567669070935055
Hilmand,2019,6,0.10768986148722325,0.08054554357535405
Hirat,2019,6,0.1576277893560265,0.1150237811121885
Jawzjan,2019,6,0.15089140962058806,0.11749705648039482
Kabul,2019,6,0.20086758024939072,0.14561450994836528
Kandahar,2019,6,0.11691576732393645,0.08903967122671534
Kapisa,2019,6,0.23904211688592425,0.16442104547251007
Kunar,2019,6,0.429235514015498,0.2377492434880058
Kunduz,2019,6,0.16850925287911747,0.12025476920069998
Laghman,2019,6,0.24385521651593384,0.15298086938337152
Logar,2019,6,0.1706069152442486,0.12024179198445546
Nangarhar,2019,6,0.20881890461558203,0.13381380751555533
Nimroz,2019,6,0.07936126818137208,0.061890491636192285
Nuristan,2019,6,0.22424500488321691,0.12354326312680022
Paktya,2019,6,0.2418208066372517,0.16189734266045192
Samangan,2019,6,0.2135424601469174,0.1616163120826243
Sar-e-Pul,2019,6,0.21647861461239465,0.1624766899264688
Takhar,2019,6,0.2006401370699348,0.13275619598862862
Wardak,2019,6,0.21770300036807333,0.15246287448988002
Zabul,2019,6,0.12914647060574272,0.09857724718255649
Khost,2019,7,0.2646652270341845,0.17518854902700706
Paktika,2019,7,0.13539989184884105,0.09722697835659183
Daykundi,2019,7,0.15092590082247168,0.1063528304919782
Panjsher,2019,7,0.18647234198437918,0.11546543025763824
Parwan,2019,7,0.19839371198167885,0.12689399891008796
Uruzgan,2019,7,0.1458444350810374,0.11052680359522953
Badakhshan,2019,7,0.18405258451722983,0.11583610795712547
Badghis,2019,7,0.18729824159331573,0.14206048139774846
Baghlan,2019,7,0.19729691337695002,0.136024669397384
Balkh,2019,7,0.13748310156975374,0.10959305765502475
Bamyan,2019,7,0.17649425815811473,0.12668120969156693
Farah,2019,7,0.10205109238991567,0.07540781550559891
Faryab,2019,7,0.17843765211228105,0.13353825151409254
Ghazni,2019,7,0.16338269261828525,0.12246072390489125
Ghor,2019,7,0.16865029069086823,0.12317967310295133
Hilmand,2019,7,0.10662510737498501,0.0794704921254343
Hirat,2019,7,0.14044244885346766,0.10190421070991854
Jawzjan,2019,7,0.13659465687058647,0.10759746200561765
Kabul,2019,7,0.1831091459895189,0.1322597367191059
Kandahar,2019,7,0.10802112595020359,0.08196051297883233
Kapisa,2019,7,0.23951376394349894,0.1653804969564604
Kunar,2019,7,0.39657915857364184,0.23109569298049407
Kunduz,2019,7,0.20189137434976664,0.14707236092173767
Laghman,2019,7,0.24420585568817826,0.16522841242866376
Logar,2019,7,0.15555477412526697,0.10987494854970076
Nangarhar,2019,7,0.2090061049036494,0.14282660092383298
Nimroz,2019,7,0.07660495246718375,0.05984769017809136
Nuristan,2019,7,0.2797730896028724,0.16617320016035797
Paktya,2019,7,0.22412108014765864,0.15286933511846246
Samangan,2019,7,0.1761925447843159,0.13443930576467847
Sar-e-Pul,2019,7,0.19035755464058304,0.14430987012266902
Takhar,2019,7,0.1916496504482887,0.13391021534677922
Wardak,2019,7,0.1907436367767333,0.12663966248213065
Zabul,2019,7,0.11988385759474819,0.09088208209340275
Khost,2019,8,0.29572522440227234,0.18138963367549416
Paktika,2019,8,0.1304630813785155,0.09060797466497537
Daykundi,2019,8,0.1433195222991556,0.09848900279335161
Panjsher,2019,8,0.17964165972264665,0.10681745099648986
Parwan,2019,8,0.18182380567170056,0.11637756829832017
