province,year,month,precip_total_mm
Zabul,2011,6,0.07447691161842632
Khost,2011,7,55.783953224798694
Paktika,2011,7,21.195170965915633
Daykundi,2011,7,0.5515871592324953
Panjsher,2011,7,6.426461880474912
Parwan,2011,7,1.2463614460209391
Uruzgan,2011,7,0.6857110549116217
Badakhshan,2011,7,22.76283145318313
Badghis,2011,7,0
Baghlan,2011,7,2.114952520592887
Balkh,2011,7,0
Bamyan,2011,7,0.034890983071115496
Farah,2011,7,0
Faryab,2011,7,0
Ghazni,2011,7,1.1098825261789973
Ghor,2011,7,0.09822539590381954
Hilmand,2011,7,0.02229684766817392
Hirat,2011,7,0.007548437644758874
Jawzjan,2011,7,0
Kabul,2011,7,1.312081966113239
Kandahar,2011,7,0.6968244236338738
Kapisa,2011,7,1.0531619935961276
Kunar,2011,7,21.302571559215735
Kunduz,2011,7,0
Laghman,2011,7,3.1765050495591245
Logar,2011,7,4.144536289852817
Nangarhar,2011,7,13.460232473949175
Nimroz,2011,7,0.008896658613733137
Nuristan,2011,7,8.039201358607698
Paktya,2011,7,19.712558169707265
Samangan,2011,7,0
Sar-e-Pul,2011,7,0
Takhar,2011,7,7.0036284392299395
Wardak,2011,7,0.19903607557343034
Zabul,2011,7,1.574543004345092
Khost,2011,8,93.66731462200971
Paktika,2011,8,14.725156531324508
Daykundi,2011,8,0.43618236487828677
Panjsher,2011,8,2.1480703267262866
Parwan,2011,8,0.2544839663023068
Uruzgan,2011,8,0.09598622683509322
Badakhshan,2011,8,12.12214550092117
Badghis,2011,8,0
Baghlan,2011,8,0.5104860114420358
Balkh,2011,8,0
Bamyan,2011,8,0.011597370991266466
Farah,2011,8,0
Faryab,2011,8,0
Ghazni,2011,8,0.21840121037915408
Ghor,2011,8,0.057456344866991804
Hilmand,2011,8,0.008792082386087838
Hirat,2011,8,0
Jawzjan,2011,8,0
Kabul,2011,8,2.1448031328174477
Kandahar,2011,8,0.13108231731445838
Kapisa,2011,8,1.9837422130837084
Kunar,2011,8,59.27117057539216
Kunduz,2011,8,0
Laghman,2011,8,17.667262720864947
Logar,2011,8,4.985714228531312
Nangarhar,2011,8,38.55268888436
Nimroz,2011,8,0
Nuristan,2011,8,16.40870399354768
Paktya,2011,8,26.37769865763641
Samangan,2011,8,0
Sar-e-Pul,2011,8,0
Takhar,2011,8,1.5607048015647242
Wardak,2011,8,0.00016521068795889512
Zabul,2011,8,0.420686253325072
Khost,2011,9,32.11319205789457
Paktika,2011,9,1.9353037446454213
Daykundi,2011,9,0.39304737211339097
Panjsher,2011,9,4.191566426503969
Parwan,2011,9,2.2759715049179343
Uruzgan,2011,9,0
Badakhshan,2011,9,2.840794284931451
Badghis,2011,9,0
Baghlan,2011,9,0.4170318584332965
Balkh,2011,9,0
Bamyan,2011,9,0.0001774585960633673
Farah,2011,9,0
Faryab,2011,9,0
Ghazni,2011,9,0.4420174002964663
Ghor,2011,9,0.03062123319797301
Hilmand,2011,9,0
Hirat,2011,9,0
Jawzjan,2011,9,0
Kabul,2011,9,0.8607767798167908
Kandahar,2011,9,4.510426903702218e-05
Kapisa,2011,9,4.375276395078717
Kunar,2011,9,35.11959786695231
Kunduz,2011,9,0
Laghman,2011,9,14.716058811760485
Logar,2011,9,1.8140772153883664
Nangarhar,2011,9,16.935142529090953
Nimroz,2011,9,0.005409458332199475
Nuristan,2011,9,13.52895192544404
Paktya,2011,9,10.622797263957427
Samangan,2011,9,0
Sar-e-Pul,2011,9,0
Takhar,2011,9,0.9401788508448073
Wardak,2011,9,0.0003208871156359056
Zabul,2011,9,0.2353765099880972
Khost,2011,10,13.959519533487596
Paktika,2011,10,5.024101567957797
Daykundi,2011,10,12.675049507705895
Panjsher,2011,10,53.99173949386052
Parwan,2011,10,23.367660327709473
Uruzgan,2011,10,8.524042085571617
Badakhshan,2011,10,42.133989804944626
Badghis,2011,10,3.663150835871099
Baghlan,2011,10,28.48577446901215
Balkh,2011,10,2.3143590320182423
Bamyan,2011,10,14.551611620696251
Farah,2011,10,3.43667459529681
Faryab,2011,10,2.9654804090193356
Ghazni,2011,10,9.552860286777161
Ghor,2011,10,9.926714761793852
Hilmand,2011,10,4.634868128939731
Hirat,2011,10,2.673619214974585
Jawzjan,2011,10,3.2966125692443073
Kabul,2011,10,23.186380736450936
Kandahar,2011,10,4.173690833534855
Kapisa,2011,10,36.2378811924576
Kunar,2011,10,46.08878688836942
Kunduz,2011,10,10.797240422490914
Laghman,2011,10,33.916131803249414
Logar,2011,10,15.98059084216234
Nangarhar,2011,10,22.242422599794416
Nimroz,2011,10,2.4332642730051304
Nuristan,2011,10,36.41825270998865
Paktya,2011,10,14.395876160688585
Samangan,2011,10,8.560856983611668
Sar-e-Pul,2011,10,4.594356243869312
Takhar,2011,10,39.45047976980698
Wardak,2011,10,12.847339269830533
Zabul,2011,10,3.9795548842036976
Khost,2011,11,12.326831502464563
Paktika,2011,11,11.475887401761817
Daykundi,2011,11,30.012664583789483
Panjsher,2011,11,47.18839130713383
Parwan,2011,11,38.5776745919767
Uruzgan,2011,11,17.888066105340865
Badakhshan,2011,11,63.49054073089285
Badghis,2011,11,71.89869490935541
Baghlan,2011,11,54.503621265732924
Balkh,2011,11,43.93406858572073
Bamyan,2011,11,37.81746609894435
Farah,2011,11,11.737555295658229
Faryab,2011,11,73.38538127782341
Ghazni,2011,11,23.859678608468393
Ghor,2011,11,48.181294688543964
Hilmand,2011,11,6.534956695166271
Hirat,2011,11,42.65616680811193
Jawzjan,2011,11,49.96963650684517
Kabul,2011,11,28.547538973183276
Kandahar,2011,11,10.905023077039289
Kapisa,2011,11,31.092116537555384
Kunar,2011,11,23.098654524858688
Kunduz,2011,11,59.91461533205103
Laghman,2011,11,18.20882272216827
Logar,2011,11,26.659272673485326
Nangarhar,2011,11,18.919732210838784
Nimroz,2011,11,4.132374523493081
Nuristan,2011,11,21.11886307735963
Paktya,2011,11,20.678904661521468
Samangan,2011,11,48.01656810678455
Sar-e-Pul,2011,11,95.39367869192336
Takhar,2011,11,90.23935132911708
Wardak,2011,11,26.042695290465122
Zabul,2011,11,18.913324024978692
Khost,2011,12,4.07075008311226
Paktika,2011,12,6.165119773065145
Daykundi,2011,12,8.043040965731073
Panjsher,2011,12,9.264854331553265
Parwan,2011,12,13.005970577512327
Uruzgan,2011,12,15.181479602029297
Badakhshan,2011,12,13.679337450815945
Badghis,2011,12,17.780282724176555
Baghlan,2011,12,18.426500773725675
Balkh,2011,12,18.82894029258264
Bamyan,2011,12,10.912816578827998
Farah,2011,12,5.820213583812349
Faryab,2011,12,26.55553920486642
Ghazni,2011,12,8.903245479479194
Ghor,2011,12,9.256241901117246
Hilmand,2011,12,8.440679274406483
Hirat,2011,12,9.413047806993344
Jawzjan,2011,12,17.77613639599332
Kabul,2011,12,9.496028208372115
Kandahar,2011,12,10.21194920194365
Kapisa,2011,12,8.18702153516947
Kunar,2011,12,7.523120027783097
Kunduz,2011,12,20.30232962244905
Laghman,2011,12,6.227367653579468
Logar,2011,12,10.79997978001643
Nangarhar,2011,12,9.024834270126624
Nimroz,2011,12,1.7658198202247473
Nuristan,2011,12,5.484211645667192
Paktya,2011,12,10.574663422539457
Samangan,2011,12,23.747006110967803
Sar-e-Pul,2011,12,27.30950664392052
Takhar,2011,12,27.23027808238238
Wardak,2011,12,7.5169701092635215
Zabul,2011,12,13.1817619648373
Khost,2012,1,34.02649651391628
Paktika,2012,1,29.027430243047515
Daykundi,2012,1,17.335272830691753
Panjsher,2012,1,37.57441351144856
Parwan,2012,1,38.544532289878916
Uruzgan,2012,1,37.98302519476685
Badakhshan,2012,1,33.53083388255943
Badghis,2012,1,43.90148148825972
Baghlan,2012,1,45.64770399506207
Balkh,2012,1,33.52482237726107
Bamyan,2012,1,18.97270880391351
Farah,2012,1,27.002468137740593
Faryab,2012,1,40.57500461351484
Ghazni,2012,1,22.674910219158203
Ghor,2012,1,28.36773686637625
Hilmand,2012,1,33.742582673207366
Hirat,2012,1,38.83079665729512
Jawzjan,2012,1,33.5115967972334
Kabul,2012,1,34.48579242324162
Kandahar,2012,1,39.589695625277066
Kapisa,2012,1,38.55856078380357
Kunar,2012,1,41.42538610454163
Kunduz,2012,1,42.82471356781242
Laghman,2012,1,17.7440632405189
Logar,2012,1,34.16024744747128
Nangarhar,2012,1,28.673053170768426
Nimroz,2012,1,17.84997810612926
Nuristan,2012,1,32.721217226507584
Paktya,2012,1,43.76630343594316
Samangan,2012,1,39.978570025407045
Sar-e-Pul,2012,1,31.17746707946162
Takhar,2012,1,53.530751462635266
Wardak,2012,1,25.010687121167017
Zabul,2012,1,26.946166996977045
Khost,2012,2,61.26797213319721
Paktika,2012,2,43.25404963097461
Daykundi,2012,2,59.49384485217431
Panjsher,2012,2,74.34847246061429
Parwan,2012,2,74.13343890342313
Uruzgan,2012,2,98.12507608924871
Badakhshan,2012,2,58.563559778159394
Badghis,2012,2,72.9677287652818
Baghlan,2012,2,80.73418216933791
Balkh,2012,2,54.34335455309237
Bamyan,2012,2,45.876334617396026
Farah,2012,2,51.88422017500681
Faryab,2012,2,61.89074832811428
Ghazni,2012,2,53.713108519958865
Ghor,2012,2,62.03680391499359
Hilmand,2012,2,48.01109405931715
Hirat,2012,2,64.25432341701803
Jawzjan,2012,2,39.67393421297256
Kabul,2012,2,76.39595420305622
Kandahar,2012,2,57.03034464908644
Kapisa,2012,2,76.78194229285626
Kunar,2012,2,56.20454122636808
Kunduz,2012,2,63.21714417150849
Laghman,2012,2,56.62571878696356
Logar,2012,2,85.04520568821374
Nangarhar,2012,2,56.449061492491865
Nimroz,2012,2,29.819961192866803
Nuristan,2012,2,59.63872827434594
Paktya,2012,2,79.93690380373155
Samangan,2012,2,77.56487695359802
Sar-e-Pul,2012,2,58.99249621142307
Takhar,2012,2,88.65217115403472
Wardak,2012,2,48.06883743856912
Zabul,2012,2,84.97382955387447
Khost,2012,3,45.47024653245534
Paktika,2012,3,24.55105277841361
Daykundi,2012,3,31.824935784314306
Panjsher,2012,3,78.65370811294767
Parwan,2012,3,71.26994063265501
Uruzgan,2012,3,33.500815272655714
Badakhshan,2012,3,75.40401746064062
Badghis,2012,3,65.65524747996692
Baghlan,2012,3,87.67472496643435
Balkh,2012,3,62.00237771114982
Bamyan,2012,3,39.817666067058845
Farah,2012,3,16.43140101679398
Faryab,2012,3,75.02199185324085
Ghazni,2012,3,26.606127374465796
Ghor,2012,3,35.39762598911511
Hilmand,2012,3,14.255916724780539
Hirat,2012,3,29.95926552500658
Jawzjan,2012,3,51.620079409483765
Kabul,2012,3,57.875532260911044
Kandahar,2012,3,18.747026273218623
Kapisa,2012,3,60.671106644758474
Kunar,2012,3,60.13564251039681
Kunduz,2012,3,83.91396708518224
Laghman,2012,3,48.47887944722974
Logar,2012,3,57.51174412244745
Nangarhar,2012,3,47.86722631942117
Nimroz,2012,3,8.565706680048402
Nuristan,2012,3,68.10066788809274
Paktya,2012,3,57.801007931403014
Samangan,2012,3,89.07109674566703
Sar-e-Pul,2012,3,89.89220051072427
Takhar,2012,3,108.7047473740536
Wardak,2012,3,38.29684769768241
Zabul,2012,3,26.309390403616973
Khost,2012,4,88.5972628767189
Paktika,2012,4,50.72020064714649
Daykundi,2012,4,43.58077700190789
Panjsher,2012,4,52.18986624497115
Parwan,2012,4,69.57152509417521
Uruzgan,2012,4,35.47784563062646
Badakhshan,2012,4,35.2252099528182
Badghis,2012,4,50.5555682548425
Baghlan,2012,4,84.81821382216583
Balkh,2012,4,35.033155401425255
Bamyan,2012,4,45.36929327770667
Farah,2012,4,18.503434383968894
Faryab,2012,4,54.47444896085441
Ghazni,2012,4,54.73804171489748
Ghor,2012,4,40.14798874285203
Hilmand,2012,4,10.962685145733724
Hirat,2012,4,34.26374378638679
Jawzjan,2012,4,34.384256818324275
Kabul,2012,4,69.79240237638888
Kandahar,2012,4,17.477011762382276
Kapisa,2012,4,53.15633915533415
Kunar,2012,4,76.81683068905326
Kunduz,2012,4,49.49537413165091
Laghman,2012,4,68.22646412335656
Logar,2012,4,73.9121264636897
Nangarhar,2012,4,83.41296590588382
Nimroz,2012,4,5.949445205216192
Nuristan,2012,4,41.58444408729384
Paktya,2012,4,83.9927324231818
Samangan,2012,4,56.473813585771346
Sar-e-Pul,2012,4,69.59813257853064
Takhar,2012,4,81.64688437163966
Wardak,2012,4,52.52166226694042
Zabul,2012,4,33.21622616088018
Khost,2012,5,37.3189022401487
Paktika,2012,5,12.72212535895613
Daykundi,2012,5,21.688478614574063
Panjsher,2012,5,45.65622450404952
Parwan,2012,5,48.123905952907364
Uruzgan,2012,5,8.715144153951453
Badakhshan,2012,5,68.4068003601366
Badghis,2012,5,27.733549293109395
Baghlan,2012,5,51.51171259588529
Balkh,2012,5,28.829562177151736
Bamyan,2012,5,24.9282336173441
Farah,2012,5,5.4622239735919065
Faryab,2012,5,34.62710732544508
Ghazni,2012,5,15.659804576637875
Ghor,2012,5,22.77943603338263
Hilmand,2012,5,3.1860670943638842
Hirat,2012,5,10.656189346343359
Jawzjan,2012,5,30.6241225645752
Kabul,2012,5,29.477353564376614
Kandahar,2012,5,3.6522944098606556
Kapisa,2012,5,36.0199217520005
Kunar,2012,5,35.95247062323647
Kunduz,2012,5,52.185438712104926
Laghman,2012,5,25.58688260849024
Logar,2012,5,29.920189624481747
Nangarhar,2012,5,21.94070283752649
Nimroz,2012,5,1.1708711579907531
Nuristan,2012,5,28.84535295683554
Paktya,2012,5,31.115783935508066
Samangan,2012,5,37.00139800147208
Sar-e-Pul,2012,5,36.66871423872639
Takhar,2012,5,84.50185679016695
Wardak,2012,5,27.74212685510404
Zabul,2012,5,6.256192967245243
Khost,2012,6,14.663646175897409
Paktika,2012,6,2.116908811052195
Daykundi,2012,6,0.7110240988421128
Panjsher,2012,6,9.27591341635016
Parwan,2012,6,2.1965252356487923
Uruzgan,2012,6,0.102753959000994
Badakhshan,2012,6,28.204695493455716
Badghis,2012,6,0
Baghlan,2012,6,3.080436479886959
Balkh,2012,6,0.00747144475532933
