province,year,month,precip_total_mm,precip_3mo_mm,spi3,spi3_category,is_drought,vv_db,vh_db,ndvi,evi,lst_day_c,date,ndvi_lag1,evi_lag1,vv_db_lag1,vh_db_lag1,lst_day_c_lag1,precip_total_mm_lag1,spi3_lag1,target_spi3_next,target_drought_next,target_category_next
Daykundi,2019,3,60.37414716747748,233.48748007348732,1.71653431120825,very_wet,False,-10.046490284057306,-19.056205471987028,0.0441059576451749,0.0230630644942031,9.642214086537638,2019-03-01,0.0025373367848247,-0.0082976313473368,-9.586195491138822,-18.190281583573224,-1.7825024359485149,104.5335593435516,1.8313918433797445,1.5428833050755366,False,very_wet
Daykundi,2019,4,74.44142080843798,239.3491273194671,1.5428833050755366,very_wet,False,-8.471019049576604,-17.28233688885867,0.1523572007276056,0.098431284193367,21.139753877738254,2019-04-01,0.0441059576451749,0.0230630644942031,-10.046490284057306,-19.056205471987028,9.642214086537638,60.37414716747748,1.71653431120825,0.8471570327363324,False,near_normal
Daykundi,2019,5,22.0457257082674,156.8612936841829,0.8471570327363324,near_normal,False,-8.492888581090732,-16.61835260138836,0.1999008848339977,0.1367010477045144,31.157376893458608,2019-05-01,0.1523572007276056,0.098431284193367,-8.471019049576604,-17.28233688885867,21.139753877738254,74.44142080843798,1.5428833050755366,1.0974191094362689,False,moderately_wet
Daykundi,2019,6,3.4715251439885835,99.958671660694,1.0974191094362689,moderately_wet,False,-8.335047232753755,-15.974800058659609,0.1774178108057969,0.1253839965197392,37.71124098758536,2019-06-01,0.1999008848339977,0.1367010477045144,-8.492888581090732,-16.61835260138836,31.157376893458608,22.0457257082674,0.8471570327363324,0.3357697239251822,False,near_normal
Daykundi,2019,7,0.9177111433781192,26.434961995634133,0.3357697239251822,near_normal,False,-8.006554267612662,-15.577874707094423,0.1509259008224716,0.1063528304919782,41.899830905116026,2019-07-01,0.1774178108057969,0.1253839965197392,-8.335047232753755,-15.974800058659609,37.71124098758536,3.4715251439885835,1.0974191094362689,2.2046864292110997,False,extremely_wet
Daykundi,2019,8,0.5545185066633688,4.9437547940301,2.2046864292110997,extremely_wet,False,-8.130357139062689,-15.662733308730695,0.1433195222991556,0.0984890027933516,38.803295188604025,2019-08-01,0.1509259008224716,0.1063528304919782,-8.006554267612662,-15.577874707094423,41.899830905116026,0.9177111433781192,0.3357697239251822,0.1621202608013944,False,near_normal
Daykundi,2019,9,0.4833569608047799,1.9555866108462965,0.1621202608013944,near_normal,False,-7.801444132525999,-15.3960128414939,0.1380604479913582,0.0902473495428664,34.83764984603837,2019-09-01,0.1433195222991556,0.0984890027933516,-8.130357139062689,-15.662733308730695,38.803295188604025,0.5545185066633688,2.2046864292110997,1.430563726049463,False,moderately_wet
Daykundi,2019,10,12.463841486236154,13.501716953704332,1.430563726049463,moderately_wet,False,-8.265151128644701,-16.317553862391005,0.1334617085835944,0.0809001972514216,24.947346592342345,2019-10-01,0.1380604479913582,0.0902473495428664,-7.801444132525999,-15.3960128414939,34.83764984603837,0.4833569608047799,0.1621202608013944,1.9823754028111171,False,very_wet
Daykundi,2019,11,51.477901227418464,64.42509967445943,1.9823754028111171,very_wet,False,-8.485657256111123,-17.47080592791457,0.1104226348495481,0.0622425556111774,9.193020015731326,2019-11-01,0.1334617085835944,0.0809001972514216,-8.265151128644701,-16.317553862391005,24.947346592342345,12.463841486236154,1.430563726049463,1.3898891048278343,False,moderately_wet
Daykundi,2019,12,21.60609711978631,85.54783983344096,1.3898891048278343,moderately_wet,False,-9.267640370877546,-18.07872816008282,0.0791253048704093,0.0443282081534227,5.263295638923536,2019-12-01,0.1104226348495481,0.0622425556111774,-8.485657256111123,-17.47080592791457,9.193020015731326,51.477901227418464,1.9823754028111171,1.6568787065698505,False,very_wet
